id,timestamp,weight_kg,t_o,t,h,p
2148,"2026-04-26 04:37:40",41.3802,7.0,35.2,54.0,986.3
2149,"2026-04-26 04:42:40",41.374,6.6,35.2,54.0,986.4
2150,"2026-04-26 04:47:40",41.3688,6.7,35.2,50.0,986.4
2151,"2026-04-26 04:52:40",41.3672,6.8,35.2,52.0,986.4
2152,"2026-04-26 04:57:40",41.3625,6.9,35.2,54.0,986.4
2153,"2026-04-26 05:02:40",41.3582,7.8,35.2,49.0,986.4
2154,"2026-04-26 05:07:40",41.362,7.9,35.2,53.0,986.6
2155,"2026-04-26 05:12:40",41.3629,8.4,35.2,52.0,986.7
2156,"2026-04-26 05:17:40",41.3601,8.4,35.1,45.0,986.9
2157,"2026-04-26 05:22:40",41.3569,8.2,35.2,50.0,987.0
2158,"2026-04-26 05:27:40",41.363,7.9,35.2,53.0,987.1
2159,"2026-04-26 05:32:40",41.3541,7.6,35.2,52.0,987.2
2160,"2026-04-26 05:37:40",41.3557,7.5,35.2,53.0,987.3
2161,"2026-04-26 05:42:40",41.3518,7.6,35.2,55.0,987.4
2162,"2026-04-26 05:47:40",41.3507,7.6,35.2,50.0,987.5
2163,"2026-04-26 05:52:40",41.3436,7.2,35.2,52.0,987.7
2164,"2026-04-26 05:57:40",41.3451,7.1,35.2,48.0,987.9
2165,"2026-04-26 06:02:40",41.339,7.4,35.1,50.0,988.2
2166,"2026-04-26 06:07:40",41.3381,8.1,35.1,54.0,988.5
2167,"2026-04-26 06:12:40",41.3381,8.2,35.1,43.0,988.6
2168,"2026-04-26 06:17:40",41.3412,7.9,35.1,48.0,988.8
2169,"2026-04-26 06:22:40",41.337,8.1,35.2,54.0,989.0
2170,"2026-04-26 06:27:40",41.3377,8.1,35.3,50.0,989.1
2171,"2026-04-26 06:32:40",41.3368,8.1,35.2,53.0,989.3
2172,"2026-04-26 06:37:40",41.3197,8.1,35.2,50.0,989.5
2173,"2026-04-26 06:42:40",41.3299,8.1,35.2,53.0,989.6
2174,"2026-04-26 06:47:40",41.3315,8.3,35.2,51.0,989.7
2175,"2026-04-26 06:52:40",41.3228,8.3,35.2,50.0,990.0
2176,"2026-04-26 06:57:40",41.3239,8.4,35.1,47.0,990.0
2177,"2026-04-26 07:02:40",41.3195,8.4,35.1,37.0,990.3
2178,"2026-04-26 07:07:40",41.3221,8.4,35.1,46.0,990.4
2179,"2026-04-26 07:12:40",41.3002,8.1,35.1,46.0,990.5
2180,"2026-04-26 07:17:40",41.3102,8.2,35.1,53.0,990.6
2181,"2026-04-26 07:22:40",41.3071,8.3,35.1,53.0,990.6
2182,"2026-04-26 07:27:40",41.3003,8.2,35.1,48.0,990.6
2183,"2026-04-26 07:32:40",41.2981,8.1,35.0,48.0,990.8
2184,"2026-04-26 07:37:40",41.2641,8.1,34.9,35.0,990.8
2185,"2026-04-26 07:42:40",41.2962,8.7,34.9,48.0,991.0
2186,"2026-04-26 07:47:40",41.2846,8.4,34.9,34.0,991.1
2187,"2026-04-26 07:52:40",41.2738,9.0,34.9,53.0,991.2
2188,"2026-04-26 07:57:40",41.2851,8.9,34.7,24.0,991.4
2189,"2026-04-26 08:02:40",41.2784,8.9,34.8,41.0,991.7
2190,"2026-04-26 08:07:40",41.2697,9.2,34.8,45.0,991.8
2191,"2026-04-26 08:12:40",41.2494,8.9,34.5,37.0,991.9
2192,"2026-04-26 08:17:40",41.2476,8.9,34.7,50.0,991.9
2193,"2026-04-26 08:22:40",41.2493,8.9,34.7,45.0,991.8
2194,"2026-04-26 08:27:40",41.2497,9.1,34.6,49.0,991.7
2195,"2026-04-26 08:32:40",41.2454,9.5,34.6,50.0,991.9
2196,"2026-04-26 08:37:40",41.215,9.4,34.5,25.0,991.9
2197,"2026-04-26 08:42:40",41.2372,9.9,34.6,44.0,992.0
2198,"2026-04-26 08:47:40",41.2386,9.6,34.6,38.0,992.1
2199,"2026-04-26 08:52:40",41.229,9.9,34.6,37.0,992.1
2200,"2026-04-26 08:57:40",41.2254,9.0,34.7,37.0,992.3
2201,"2026-04-26 09:02:40",41.2151,8.7,34.7,32.0,992.3
2202,"2026-04-26 09:07:40",41.2052,9.7,34.8,47.0,992.3
2203,"2026-04-26 09:12:40",41.2115,10.7,34.8,38.0,992.3
2204,"2026-04-26 09:17:40",41.215,12.1,34.8,50.0,992.4
2205,"2026-04-26 09:22:40",41.2111,10.7,34.9,49.0,992.5
2206,"2026-04-26 09:27:40",41.2065,11.9,34.8,47.0,992.5
2207,"2026-04-26 09:32:40",41.2187,10.4,34.9,41.0,992.6
2208,"2026-04-26 09:37:40",41.2065,10.7,35.0,44.0,992.8
2209,"2026-04-26 09:42:40",41.1867,12.4,34.9,50.0,992.7
2210,"2026-04-26 09:47:40",41.1746,12.2,35.0,48.0,992.8
2211,"2026-04-26 09:52:40",41.1696,11.1,35.0,48.0,992.9
2212,"2026-04-26 09:57:40",41.1623,9.8,35.0,47.0,992.9
2213,"2026-04-26 10:02:40",41.1703,9.6,35.0,50.0,993.0
2214,"2026-04-26 10:07:40",41.1629,9.7,35.0,48.0,993.0
2215,"2026-04-26 10:12:40",41.1663,11.1,35.0,43.0,993.0
2216,"2026-04-26 10:17:40",41.152,11.6,34.9,42.0,993.0
2217,"2026-04-26 10:22:40",41.1684,11.4,34.9,22.0,993.0
2218,"2026-04-26 10:27:40",41.1604,12.1,35.0,49.0,993.2
2219,"2026-04-26 10:32:40",41.1405,11.9,34.9,25.0,993.1
2220,"2026-04-26 10:37:40",41.1683,12.2,34.9,39.0,993.2
2221,"2026-04-26 10:42:40",41.1508,11.8,34.9,38.0,993.1
2222,"2026-04-26 10:47:40",41.1345,11.6,34.8,22.0,993.2
2223,"2026-04-26 10:52:40",41.1339,11.6,34.7,30.0,993.2
2224,"2026-04-26 10:57:40",41.1262,11.2,34.9,49.0,993.3
2225,"2026-04-26 11:02:40",41.1273,11.6,34.9,47.0,993.3
2226,"2026-04-26 11:07:40",41.1312,11.0,35.1,47.0,993.5
2227,"2026-04-26 11:12:40",41.1168,10.4,35.0,30.0,993.4
2228,"2026-04-26 11:17:40",41.1169,10.4,35.0,44.0,993.5
2229,"2026-04-26 11:22:40",41.1054,11.6,34.9,41.0,993.6
2230,"2026-04-26 11:27:40",41.1041,12.6,35.0,36.0,993.5
2231,"2026-04-26 11:32:40",40.9841,13.5,35.1,44.0,993.6
2232,"2026-04-26 11:37:40",40.8148,13.7,35.0,21.0,993.5
2233,"2026-04-26 11:42:40",40.7834,13.3,35.1,52.0,993.7
2234,"2026-04-26 11:47:40",40.768,12.6,35.1,49.0,993.6
2235,"2026-04-26 11:52:40",40.7825,13.9,35.3,50.0,993.6
2236,"2026-04-26 11:57:40",40.7269,13.2,35.3,47.0,993.7
2237,"2026-04-26 12:02:40",40.7018,12.6,35.3,31.0,993.6
2238,"2026-04-26 12:07:40",40.708,14.2,35.3,22.0,993.6
2239,"2026-04-26 12:12:40",40.687,14.6,35.4,53.0,993.6
2240,"2026-04-26 12:17:40",40.6843,12.7,35.3,39.0,993.6
2241,"2026-04-26 12:22:40",40.7462,14.6,35.5,54.0,993.7
2242,"2026-04-26 12:27:40",40.742,14.8,35.5,52.0,993.7
2243,"2026-04-26 12:32:40",40.7459,13.3,35.4,44.0,993.9
2244,"2026-04-26 12:37:40",40.7668,13.7,35.4,48.0,993.8
2245,"2026-04-26 12:42:40",40.7536,14.6,35.4,54.0,993.7
2246,"2026-04-26 12:47:40",40.7509,14.0,35.4,52.0,993.7
2247,"2026-04-26 12:52:40",40.7861,13.9,35.4,46.0,993.7
2248,"2026-04-26 12:57:40",40.8039,14.1,35.3,48.0,993.8
2249,"2026-04-26 13:02:40",40.8043,15.0,35.4,54.0,993.7
2250,"2026-04-26 13:07:40",40.7792,14.5,35.4,27.0,993.7
2251,"2026-04-26 13:12:40",40.8669,13.8,35.4,52.0,993.8
2252,"2026-04-26 13:17:40",40.9298,13.4,35.4,34.0,993.8
2253,"2026-04-26 13:22:40",40.916,14.9,35.5,53.0,993.8
2254,"2026-04-26 13:27:40",40.8658,14.9,35.4,34.0,993.8
2255,"2026-04-26 13:32:40",40.8604,14.9,35.3,21.0,993.8
2256,"2026-04-26 13:37:40",40.8717,15.7,35.4,53.0,993.8
2257,"2026-04-26 13:42:40",40.8628,15.1,35.3,34.0,993.8
2258,"2026-04-26 13:47:40",40.8592,14.6,35.4,49.0,993.8
2259,"2026-04-26 13:52:40",40.957,15.4,35.3,45.0,993.9
2260,"2026-04-26 13:57:40",40.9377,15.8,35.4,51.0,993.9
2261,"2026-04-26 14:02:40",40.9213,15.9,35.5,55.0,993.9
2262,"2026-04-26 14:07:40",40.9012,15.5,35.5,55.0,993.9
2263,"2026-04-26 14:12:40",40.8952,15.2,35.5,52.0,993.9
2264,"2026-04-26 14:17:40",40.9563,15.1,35.4,38.0,993.9
2265,"2026-04-26 14:22:40",40.9331,15.7,35.4,48.0,993.9
2266,"2026-04-26 14:27:40",40.9337,14.9,35.3,50.0,993.9
2267,"2026-04-26 14:32:40",40.9683,16.2,35.3,52.0,994.0
2268,"2026-04-26 14:37:40",40.9959,15.4,35.3,29.0,993.9
2269,"2026-04-26 14:42:40",41.0368,14.7,35.3,51.0,994.0
2270,"2026-04-26 14:47:40",41.0867,15.6,35.3,53.0,993.9
2271,"2026-04-26 14:52:40",41.0619,16.0,35.3,49.0,993.9
2272,"2026-04-26 14:57:40",41.056,15.6,35.2,48.0,993.8
2273,"2026-04-26 15:02:40",41.1054,15.2,35.3,49.0,993.9
2274,"2026-04-26 15:07:40",41.1633,15.4,35.3,56.0,993.8
2275,"2026-04-26 15:12:40",41.1964,16.4,35.3,47.0,993.7
2276,"2026-04-26 15:17:40",41.197,16.1,35.4,51.0,993.8
2277,"2026-04-26 15:22:40",41.2064,16.3,35.3,41.0,993.7
2278,"2026-04-26 15:27:40",41.2101,16.4,35.2,50.0,993.7
2279,"2026-04-26 15:32:40",41.2189,15.9,35.3,54.0,993.8
2280,"2026-04-26 15:37:40",41.2643,16.2,35.2,48.0,993.7
2281,"2026-04-26 15:42:40",41.3814,15.9,35.2,52.0,993.8
2282,"2026-04-26 15:47:40",41.3824,16.1,35.2,37.0,993.6
2283,"2026-04-26 15:52:40",41.3694,16.7,35.2,48.0,993.7
2284,"2026-04-26 15:57:40",41.3948,15.2,35.2,49.0,993.8
2285,"2026-04-26 16:02:40",41.4751,15.7,35.3,50.0,993.8
2286,"2026-04-26 16:07:40",41.4884,16.2,35.2,44.0,993.8
2287,"2026-04-26 16:12:40",41.4802,16.6,35.2,44.0,993.7
2288,"2026-04-26 16:17:40",41.4676,16.4,35.2,21.0,993.6
2289,"2026-04-26 16:22:40",41.4776,15.7,35.3,49.0,993.7
2290,"2026-04-26 16:27:40",41.4736,16.1,35.2,43.0,993.7
2291,"2026-04-26 16:32:40",41.4735,16.7,35.2,47.0,993.8
2292,"2026-04-26 16:37:40",41.4635,16.8,35.2,50.0,993.8
2293,"2026-04-26 16:42:40",41.4617,16.9,35.3,43.0,993.8
2294,"2026-04-26 16:47:40",41.4702,16.6,35.2,30.0,993.8
2295,"2026-04-26 16:52:40",41.4575,16.6,35.2,43.0,993.9
2296,"2026-04-26 16:57:40",41.4617,16.9,35.2,47.0,993.9
2297,"2026-04-26 17:02:40",41.4652,16.1,35.1,34.0,993.9
2298,"2026-04-26 17:07:40",41.4746,16.4,35.1,52.0,994.0
2299,"2026-04-26 17:12:40",41.4677,16.7,35.2,48.0,993.9
2300,"2026-04-26 17:17:40",41.4733,16.8,35.3,50.0,993.9
2301,"2026-04-26 17:22:40",41.4624,16.6,35.3,52.0,993.9
2302,"2026-04-26 17:27:40",41.48,16.3,35.3,49.0,994.0
2303,"2026-04-26 17:32:40",41.4896,16.3,35.3,49.0,994.0
2304,"2026-04-26 17:37:40",41.4798,16.4,35.4,51.0,994.0
2305,"2026-04-26 17:42:40",41.4795,16.3,35.3,40.0,994.0
2306,"2026-04-26 17:47:40",41.4883,15.8,35.3,42.0,994.0
2307,"2026-04-26 17:52:40",41.4798,16.1,35.4,38.0,994.1
2308,"2026-04-26 17:57:40",41.4848,15.8,35.4,45.0,994.0
2309,"2026-04-26 18:02:40",41.4931,15.5,35.5,54.0,994.1
2310,"2026-04-26 18:07:40",41.495,15.8,35.3,36.0,994.1
2311,"2026-04-26 18:12:40",41.4898,15.5,35.4,48.0,994.2
2312,"2026-04-26 18:17:40",41.4899,15.2,35.4,51.0,994.2
2313,"2026-04-26 18:22:40",41.4886,14.9,35.4,49.0,994.1
2314,"2026-04-26 18:27:40",41.4884,14.5,35.3,53.0,994.2
2315,"2026-04-26 18:32:40",41.486,13.9,35.4,56.0,994.2
2316,"2026-04-26 18:37:40",41.4752,13.0,35.4,48.0,994.2
2317,"2026-04-26 18:42:40",41.4696,12.5,35.3,49.0,994.2
2318,"2026-04-26 18:47:40",41.4565,11.9,35.3,49.0,994.2
2319,"2026-04-26 18:52:40",41.4544,11.6,35.3,47.0,994.2
2320,"2026-04-26 18:57:40",41.443,11.3,35.3,48.0,994.2
2321,"2026-04-26 19:02:40",41.439,11.0,35.3,51.0,994.2
2322,"2026-04-26 19:07:40",41.4327,10.8,35.3,41.0,994.2
2323,"2026-04-26 19:12:40",41.4287,10.8,35.2,48.0,994.2
2324,"2026-04-26 19:17:40",41.4172,10.6,35.2,42.0,994.3
2325,"2026-04-26 19:22:40",41.4184,10.3,35.1,45.0,994.4
2326,"2026-04-26 19:27:40",41.4156,9.9,35.1,44.0,994.4
2327,"2026-04-26 19:32:40",41.4097,9.8,35.2,58.0,994.5
2328,"2026-04-26 19:37:40",41.4074,9.6,35.2,49.0,994.5
2329,"2026-04-26 19:42:40",41.4036,9.1,35.2,49.0,994.6
2330,"2026-04-26 19:47:40",41.3993,8.9,35.2,51.0,994.6
2331,"2026-04-26 19:52:40",41.3951,8.5,35.2,50.0,994.7
2332,"2026-04-26 19:57:40",41.3901,8.1,35.2,51.0,994.7
2333,"2026-04-26 20:02:40",41.3861,8.0,35.2,47.0,994.8
2334,"2026-04-26 20:07:40",41.3813,7.6,35.1,51.0,994.9
2335,"2026-04-26 20:12:40",41.3752,6.9,35.2,51.0,995.0
2336,"2026-04-26 20:17:40",41.3706,6.7,35.1,45.0,995.0
2337,"2026-04-26 20:22:40",41.3657,6.1,35.2,50.0,995.1
2338,"2026-04-26 20:27:40",41.3599,5.7,35.2,48.0,995.1
2339,"2026-04-26 20:32:40",41.3555,5.4,35.1,48.0,995.3
2340,"2026-04-26 20:37:40",41.3499,5.5,35.1,54.0,995.2
2341,"2026-04-26 20:42:40",41.3461,5.1,35.1,51.0,995.3
2342,"2026-04-26 20:47:40",41.3424,4.9,35.1,55.0,995.4
2343,"2026-04-26 20:52:40",41.3393,4.8,35.0,46.0,995.4
2344,"2026-04-26 20:57:40",41.3365,4.5,35.1,52.0,995.5
2345,"2026-04-26 21:02:40",41.3347,4.1,35.1,52.0,995.5
2346,"2026-04-26 21:07:40",41.3313,3.8,35.1,44.0,995.5
2347,"2026-04-26 21:12:40",41.3282,3.6,35.1,50.0,995.5
2348,"2026-04-26 21:17:40",41.3251,3.8,35.1,49.0,995.5
2349,"2026-04-26 21:22:40",41.3236,3.3,35.1,51.0,995.6
2350,"2026-04-26 21:27:40",41.3212,3.2,35.2,50.0,995.5
2351,"2026-04-26 21:32:40",41.3192,3.1,35.1,54.0,995.5
2352,"2026-04-26 21:37:40",41.3165,3.0,35.1,50.0,995.6
2353,"2026-04-26 21:42:40",41.316,2.9,35.1,50.0,995.6
2354,"2026-04-26 21:47:40",41.3146,2.8,35.2,46.0,995.7
2355,"2026-04-26 21:52:40",41.3128,2.7,35.0,48.0,995.7
2356,"2026-04-26 21:57:40",41.3117,2.8,35.1,55.0,995.7
2357,"2026-04-26 22:02:40",41.3095,2.6,35.1,54.0,995.7
2358,"2026-04-26 22:07:40",41.3086,2.4,35.1,53.0,995.7
2359,"2026-04-26 22:12:40",41.3071,2.4,35.1,48.0,995.7
2360,"2026-04-26 22:17:40",41.3062,2.3,35.1,47.0,995.7
2361,"2026-04-26 22:22:40",41.3054,2.2,35.0,56.0,995.7
2362,"2026-04-26 22:27:40",41.3036,2.1,35.1,54.0,995.7
2363,"2026-04-26 22:32:40",41.3018,2.2,35.0,48.0,995.8
2364,"2026-04-26 22:37:40",41.2979,2.1,35.1,51.0,995.7
2365,"2026-04-26 22:42:40",41.2994,2.6,35.1,51.0,995.7
2366,"2026-04-26 22:47:40",41.3004,2.2,35.2,53.0,995.8
2367,"2026-04-26 22:52:40",41.2988,1.8,35.1,50.0,995.9
2368,"2026-04-26 22:57:40",41.2944,1.8,35.0,50.0,995.9
2369,"2026-04-26 23:02:40",41.2954,1.9,35.1,56.0,996.0
2370,"2026-04-26 23:07:40",41.2939,1.6,35.1,55.0,996.1
2371,"2026-04-26 23:12:40",41.2932,1.4,35.1,55.0,996.1
2372,"2026-04-26 23:17:40",41.291,1.4,35.1,55.0,996.1
2373,"2026-04-26 23:22:40",41.2896,1.1,35.1,55.0,996.1
2374,"2026-04-26 23:27:40",41.2885,1.2,35.1,51.0,996.1
2375,"2026-04-26 23:32:40",41.2877,1.5,35.1,52.0,996.1
2376,"2026-04-26 23:37:40",41.2836,1.2,35.1,52.0,996.1
2377,"2026-04-26 23:42:40",41.2843,1.1,35.1,55.0,996.1
2378,"2026-04-26 23:47:40",41.2816,1.0,35.0,49.0,996.1
2379,"2026-04-26 23:52:40",41.2804,0.9,35.1,55.0,996.3
2380,"2026-04-26 23:57:40",41.2798,0.6,35.1,55.0,996.3
2381,"2026-04-27 00:02:40",41.2778,0.5,35.1,54.0,996.3
2382,"2026-04-27 00:07:40",41.2773,0.8,35.1,52.0,996.3
2383,"2026-04-27 00:12:40",41.277,0.8,35.0,46.0,996.5
2384,"2026-04-27 00:17:40",41.2755,0.2,35.0,49.0,996.5
2385,"2026-04-27 00:22:40",41.2728,0.2,35.0,56.0,996.5
2386,"2026-04-27 00:27:40",41.2705,0.2,35.0,50.0,996.5
2387,"2026-04-27 00:32:40",41.2711,0.5,35.1,51.0,996.6
2388,"2026-04-27 00:37:40",41.2705,0.1,35.0,52.0,996.5
2389,"2026-04-27 00:42:40",41.2696,-0.2,35.0,58.0,996.6
2390,"2026-04-27 00:47:40",41.2685,-0.4,35.1,56.0,996.5
2391,"2026-04-27 00:52:40",41.2672,-0.6,35.1,56.0,996.6
2392,"2026-04-27 00:57:40",41.2659,-0.8,35.1,56.0,996.6
2393,"2026-04-27 01:02:40",41.2648,-0.6,35.1,52.0,996.5
2394,"2026-04-27 01:07:40",41.2634,-0.6,35.1,54.0,996.5
2395,"2026-04-27 01:12:40",41.2634,-0.2,35.1,50.0,996.5
2396,"2026-04-27 01:17:40",41.2631,-0.6,35.1,57.0,996.5
2397,"2026-04-27 01:22:40",41.2632,-0.8,35.1,54.0,996.4
2398,"2026-04-27 01:27:40",41.2614,-0.9,35.0,52.0,996.5
2399,"2026-04-27 01:32:40",41.2608,-1.1,35.0,51.0,996.5
2400,"2026-04-27 01:37:40",41.26,-1.1,35.0,54.0,996.6
2401,"2026-04-27 01:42:40",41.2585,-1.2,35.0,49.0,996.6
2402,"2026-04-27 01:47:40",41.2566,-1.1,35.1,54.0,996.6
2403,"2026-04-27 01:52:40",41.2568,-0.8,35.2,56.0,996.6
2404,"2026-04-27 01:57:40",41.2564,-1.1,35.1,48.0,996.6
2405,"2026-04-27 02:02:40",41.2553,-1.4,35.1,54.0,996.7
2406,"2026-04-27 02:07:40",41.2544,-1.3,35.2,55.0,996.7
2407,"2026-04-27 02:12:40",41.2542,-1.4,35.2,54.0,996.7
2408,"2026-04-27 02:17:40",41.2534,-1.2,35.2,53.0,996.6
2409,"2026-04-27 02:22:40",41.2532,-1.4,35.2,54.0,996.7
2410,"2026-04-27 02:27:40",41.2523,-1.5,35.1,52.0,996.7
2411,"2026-04-27 02:32:40",41.2527,-1.4,35.0,51.0,996.7
2412,"2026-04-27 02:37:40",41.2518,-1.2,35.1,51.0,996.7
2413,"2026-04-27 02:42:40",41.2526,-1.3,35.0,50.0,996.6
2414,"2026-04-27 02:47:40",41.2514,-1.1,35.0,51.0,996.6
2415,"2026-04-27 02:52:40",41.254,-0.8,35.0,52.0,996.5
2416,"2026-04-27 02:57:40",41.2539,-0.9,35.1,53.0,996.5
2417,"2026-04-27 03:02:40",41.253,-1.0,35.0,52.0,996.6
2418,"2026-04-27 03:07:40",41.2541,-1.0,35.1,54.0,996.6
2419,"2026-04-27 03:12:40",41.2546,-1.1,35.1,56.0,996.6
2420,"2026-04-27 03:17:40",41.255,-1.1,35.0,51.0,996.5
2421,"2026-04-27 03:22:40",41.2549,-1.2,35.0,50.0,996.6
2422,"2026-04-27 03:27:40",41.2553,-1.3,35.1,48.0,996.6
2423,"2026-04-27 03:32:40",41.2559,-1.2,35.0,49.0,996.5
2424,"2026-04-27 03:37:40",41.2555,-1.2,35.1,52.0,996.5
2425,"2026-04-27 03:42:40",41.255,-1.4,35.0,53.0,996.5
2426,"2026-04-27 03:47:39",41.2556,-1.4,35.0,53.0,996.6
2427,"2026-04-27 03:52:40",41.2556,-1.4,35.0,55.0,996.6
2428,"2026-04-27 03:57:40",41.2554,-1.4,35.0,49.0,996.5
2429,"2026-04-27 04:02:39",41.2556,-1.4,35.0,50.0,996.5
2430,"2026-04-27 04:07:40",41.2553,-1.4,35.0,51.0,996.5
2431,"2026-04-27 04:12:40",41.255,-1.4,35.1,49.0,996.5
2432,"2026-04-27 04:17:40",41.2555,-1.4,35.1,54.0,996.5
2433,"2026-04-27 04:22:39",41.2561,-1.4,35.0,53.0,996.6
2434,"2026-04-27 04:27:39",41.2565,-1.4,35.0,52.0,996.5
2435,"2026-04-27 04:32:40",41.2564,-1.4,35.1,51.0,996.6
2436,"2026-04-27 04:37:39",41.2561,-1.1,35.0,51.0,996.6
2437,"2026-04-27 04:42:40",41.2579,-1.2,35.0,53.0,996.6
2438,"2026-04-27 04:47:39",41.2581,-1.5,35.0,54.0,996.5
2439,"2026-04-27 04:52:39",41.2579,-1.5,35.0,49.0,996.5
2440,"2026-04-27 04:57:39",41.2579,-1.6,35.1,51.0,996.5
2441,"2026-04-27 05:02:39",41.2579,-1.5,35.1,49.0,996.6
2442,"2026-04-27 05:07:39",41.2577,-1.5,35.1,50.0,996.5
2443,"2026-04-27 05:12:39",41.2586,-1.5,35.1,58.0,996.5
2444,"2026-04-27 05:17:39",41.2594,-1.4,35.2,53.0,996.4
2445,"2026-04-27 05:22:39",41.2597,-1.4,35.0,52.0,996.4
2446,"2026-04-27 05:27:40",41.26,-1.5,35.1,51.0,996.5
2447,"2026-04-27 05:32:39",41.2599,-1.6,35.0,55.0,996.4
2448,"2026-04-27 05:37:39",41.26,-1.7,35.1,55.0,996.4
2449,"2026-04-27 05:42:39",41.2602,-1.6,35.1,53.0,996.5
2450,"2026-04-27 05:47:40",41.2607,-1.6,35.1,53.0,996.5
2451,"2026-04-27 05:52:39",41.2606,-1.6,35.1,51.0,996.6
2452,"2026-04-27 05:57:40",41.2612,-1.3,35.1,54.0,996.5
2453,"2026-04-27 06:02:39",41.2623,-1.3,35.1,48.0,996.5
2454,"2026-04-27 06:07:40",41.2632,-1.1,35.1,50.0,996.5
2455,"2026-04-27 06:12:39",41.2633,-1.2,35.0,55.0,996.5
2456,"2026-04-27 06:17:39",41.2647,-1.1,35.0,52.0,996.5
2457,"2026-04-27 06:22:39",41.2676,-0.6,35.1,51.0,996.5
2458,"2026-04-27 06:27:39",41.2712,-0.1,35.1,48.0,996.5
2459,"2026-04-27 06:32:40",41.2749,0.4,35.1,52.0,996.6
2460,"2026-04-27 06:37:39",41.279,0.8,35.1,53.0,996.5
2461,"2026-04-27 06:42:39",41.2838,1.0,35.0,50.0,996.6
2462,"2026-04-27 06:47:39",41.2854,1.0,35.1,50.0,996.6
2463,"2026-04-27 06:52:39",41.2884,1.2,35.1,51.0,996.7
2464,"2026-04-27 06:57:39",41.2937,1.5,35.1,52.0,996.7
2465,"2026-04-27 07:02:39",41.2951,1.9,35.1,50.0,996.7
2466,"2026-04-27 07:07:39",41.2997,2.2,35.1,49.0,996.6
2467,"2026-04-27 07:12:39",41.3028,2.7,35.0,47.0,996.6
2468,"2026-04-27 07:17:39",41.3101,3.2,35.1,47.0,996.7
2469,"2026-04-27 07:22:39",41.3161,3.4,35.1,52.0,996.7
2470,"2026-04-27 07:27:39",41.3192,4.0,35.1,48.0,996.7
2471,"2026-04-27 07:32:39",41.3228,4.4,35.1,51.0,996.7
2472,"2026-04-27 07:37:39",41.3237,5.1,35.1,49.0,996.8
2473,"2026-04-27 07:42:39",41.3301,6.1,35.2,49.0,996.7
2474,"2026-04-27 07:47:39",41.3349,6.4,35.1,49.0,996.7
2475,"2026-04-27 07:52:39",41.336,6.7,35.1,47.0,996.7
2476,"2026-04-27 07:57:39",41.3385,6.9,35.2,51.0,996.7
2477,"2026-04-27 08:02:39",41.3407,7.3,35.2,54.0,996.7
2478,"2026-04-27 08:07:39",41.3401,7.9,35.3,51.0,996.8
2479,"2026-04-27 08:12:39",41.3411,8.6,35.3,49.0,996.8
2480,"2026-04-27 08:17:39",41.3464,8.7,35.2,51.0,996.7
2481,"2026-04-27 08:22:39",41.344,9.0,35.3,51.0,996.8
2482,"2026-04-27 08:27:39",41.3439,9.4,35.3,48.0,996.7
2483,"2026-04-27 08:32:39",41.3435,9.8,35.3,49.0,996.7
2484,"2026-04-27 08:37:39",41.3392,10.7,35.3,49.0,996.7
2485,"2026-04-27 08:42:39",41.338,11.7,35.4,49.0,996.6
2486,"2026-04-27 08:47:39",41.3296,10.9,35.4,46.0,996.6
2487,"2026-04-27 08:52:39",41.3201,11.4,35.4,50.0,996.6
2488,"2026-04-27 08:57:39",41.3112,11.4,35.5,49.0,996.5
2489,"2026-04-27 09:02:39",41.3065,12.1,35.4,48.0,996.5
2490,"2026-04-27 09:07:39",41.2886,12.2,35.5,49.0,996.5
2491,"2026-04-27 09:12:39",41.2625,12.6,35.5,47.0,996.5
2492,"2026-04-27 09:17:39",41.224,12.8,35.5,54.0,996.5
2493,"2026-04-27 09:22:39",41.1725,12.7,35.6,51.0,996.4
2494,"2026-04-27 09:27:39",41.1259,12.7,35.6,48.0,996.4
2495,"2026-04-27 09:32:39",41.0995,13.4,35.7,50.0,996.4
2496,"2026-04-27 09:37:39",41.0826,13.4,35.7,50.0,996.5
2497,"2026-04-27 09:42:39",41.0389,13.7,35.7,53.0,996.5
2498,"2026-04-27 09:47:39",40.9886,13.2,35.7,49.0,996.4
2499,"2026-04-27 09:52:39",40.9478,13.8,35.7,49.0,996.4
2500,"2026-04-27 09:57:39",40.9147,14.1,35.8,51.0,996.4
2501,"2026-04-27 10:02:39",40.8846,13.8,35.7,46.0,996.4
2502,"2026-04-27 10:07:39",40.8685,15.2,35.8,54.0,996.4
2503,"2026-04-27 10:12:39",40.8476,15.0,35.7,50.0,996.3
2504,"2026-04-27 10:17:39",40.8388,14.1,35.8,48.0,996.3
2505,"2026-04-27 10:22:39",40.8342,14.5,35.8,49.0,996.3
2506,"2026-04-27 10:27:39",40.8363,14.6,35.8,50.0,996.2
2507,"2026-04-27 10:32:39",40.8429,14.5,35.8,54.0,996.2
2508,"2026-04-27 10:37:39",40.8449,14.3,35.8,52.0,996.2
2509,"2026-04-27 10:42:39",40.8591,14.6,35.7,49.0,996.1
2510,"2026-04-27 10:47:39",40.8659,14.7,35.8,55.0,996.2
2511,"2026-04-27 10:52:39",40.8663,14.5,35.8,51.0,996.1
2512,"2026-04-27 10:57:39",40.8638,14.4,35.8,54.0,996.1
2513,"2026-04-27 11:02:39",40.8718,14.9,35.7,55.0,996.2
